7,0,0,0,1,1,0,0,51,0,0,0.3226197957992553,0.0469533614814281,0.050620712339878,0.0128843048587441,0.0280050598084926,0.0121633978560566,0.0017786236712709,0.3464953005313873,0.0020394481252878,0.1764401346445083
1,0,50,0,0,0,0,0,0,0,1,0.0001430089905625,0.6522942185401917,1.4636887499364091e-05,6.383271829690784e-05,1.4803999874857254e-05,6.727335403411416e-06,7.168690353864804e-05,0.0023491012398153,9.556070290273055e-05,0.3449463248252868
8,0,0,0,0,0,0,0,0,51,0,0.000306810834445,6.094046693760902e-05,3.0616163257946027e-06,2.3380225684377365e-05,6.054934601706918e-06,4.657117187889526e-06,1.161308986752374e-07,1.6774546338638174e-06,0.9991877675056458,0.0004056205507367
5,0,0,0,0,0,51,0,0,0,0,0.3393705785274505,0.037901122123003,0.0138184614479541,0.3104670941829681,0.0291804783046245,0.0529160238802433,0.0124076344072818,0.0899034962058067,0.0565377883613109,0.0574973039329052
3,0,0,0,51,0,0,2,0,0,0,0.0005154944956302,2.242658410978038e-05,0.217876061797142,0.1984921544790268,0.0523252822458744,0.0703261867165565,0.4589172899723053,0.0014749824767932,1.8785169231705368e-05,3.127383388346061e-05
7,0,0,0,0,0,0,0,49,0,1,0.0008107787580229,0.0002268331882078,0.0131708048284053,0.0031378525309264,0.0027240912895649,0.1235702708363533,0.0147034460678696,0.8325514793395996,6.146458417788381e-07,0.0091038551181554
1,0,50,0,1,0,0,0,0,0,0,0.106817215681076,0.7231416702270508,0.0003091845719609,0.0001814551651477,1.038976370182354e-05,0.0019319662824273,0.0001401823828928,1.9516426164045697e-06,0.0033780573867261,0.1640879362821579
6,0,0,0,0,0,0,57,0,0,0,1.1060538041007815e-09,6.786174289175051e-09,0.0001824756909627,7.250016642501578e-05,8.244118362199515e-05,9.947713806468528e-06,0.999652624130249,6.066911417690335e-09,3.667552650465921e-10,1.5707268818943018e-10
2,0,0,51,0,0,0,0,0,1,0,0.1710994839668274,0.0009523184853605,0.5224227905273438,0.043516956269741,0.1226334497332573,0.0049135847948491,0.1265624165534973,0.0003255022165831,0.0065241097472608,0.001049279118888
6,0,0,0,19,0,1,32,0,0,0,0.0092488601803779,0.0530591234564781,0.009061811491847,0.1953939497470855,0.0658230036497116,0.0282918307930231,0.128385305404663,0.0349850244820117,0.0325878635048866,0.4431631565093994
1,0,50,0,0,1,0,0,0,0,1,0.002394025446847,0.1896448135375976,1.948716453625821e-05,0.0001662126160226,5.39837742508098e-07,0.0001900604111142,5.233245246927254e-05,0.000163762961165,0.0004396937729325,0.8069291114807129
9,0,3,0,0,0,0,0,0,0,47,0.0003120139008387,0.2727810442447662,8.704157039574056e-07,1.6885514924069867e-05,3.7941443764566436e-08,6.591182227566605e-06,3.068840669584461e-06,9.983973723137753e-05,3.2768200526334117e-06,0.7267764210700989
1,0,50,0,0,0,0,0,0,0,0,0.3029571771621704,0.4749295711517334,0.0023194132372736,0.0037673278711736,0.0036471039056777,0.0005785487010143,0.0006820636917836,0.002750581363216,0.0041038352064788,0.2042644321918487
0,53,2,0,0,0,0,0,0,1,0,0.6387905478477478,0.005022260826081,0.1645455360412597,0.0061995210126042,0.0065211984328925,0.0015809122705832,0.0010223952122032,0.0014459904050454,0.0053871665149927,0.1694845408201217
7,0,0,8,0,1,4,0,39,0,0,0.0009135561413131,4.681581776821986e-05,0.0908843502402305,0.235279843211174,0.0439120754599571,0.531010091304779,0.0138124991208314,0.058708943426609,0.0217895861715078,0.0036422370467334
5,0,0,0,11,0,41,0,0,0,0,2.4896544825736555e-09,9.193350933855982e-07,2.2049221115594264e-08,0.7006744742393494,1.8597519357843595e-10,0.2993221580982208,2.3775342015142087e-06,1.1268128652375252e-08,3.6182708385013036e-08,3.2073986749956574e-14
3,0,0,0,45,2,2,1,1,0,0,0.0003828972985502,1.825602521421388e-05,5.544282248592936e-05,0.4327944815158844,0.000142929944559,0.5664713978767395,2.069799847959075e-05,9.304496779805048e-05,1.9243005226599053e-05,1.5977516341081357e-06
2,0,0,51,0,0,0,0,0,0,0,0.006413746625185,4.186286332696909e-06,0.2739439606666565,0.0052640037611126,0.00909373909235,6.314081838354468e-05,0.7049983739852905,4.3170896191213615e-08,0.0002187283535022,2.5294820460430856e-08
1,0,51,0,0,0,0,0,0,0,0,0.0031441075261682,0.0077907182276248,0.1392308324575424,0.2828943431377411,0.015994494780898,0.4088970124721527,0.0791773349046707,0.050211489200592,0.0044471807777881,0.0082125021144747
4,0,0,1,0,45,1,0,6,0,0,0.0012125562643632,0.0064134341664612,0.1115760803222656,0.089474618434906,0.0031925144139677,0.0012912710662931,0.7679153084754944,1.0008890058088582e-05,0.0001179336031782,0.0187962837517261
4,0,0,0,0,51,0,0,1,0,0,0.0064441650174558,1.7482674593338743e-05,0.1112470850348472,0.0027843450661748,0.8480002880096436,0.0024763133842498,0.0009675294859334,0.0280282739549875,7.331361757678678e-06,2.710984153964091e-05
8,0,0,0,0,0,0,0,0,52,1,7.204394478321774e-06,2.7287068604664452e-08,6.894924240441469e-07,4.2336119804531336e-05,5.608755600405857e-06,7.287479820661247e-05,9.690985791621642e-08,1.832712587201968e-05,0.998446762561798,0.0014061562251299
1,0,50,0,0,0,0,0,0,0,0,0.1015985757112503,0.2761321365833282,0.001375687890686,0.0655513033270835,0.0003164974041283,0.0313631705939769,0.0015379243995994,0.0115626780316233,0.0006840843707323,0.5098779201507568
6,0,0,0,0,0,0,50,0,0,0,0.0030926298350095,0.0001133974001277,0.0163631159812212,0.0001617713714949,0.921262264251709,0.0005538025870919,0.0580986142158508,0.0003187579277437,2.023507113335654e-05,1.53865748870885e-05
9,0,0,1,0,0,0,0,0,0,51,3.87077743653208e-05,0.4996858537197113,8.742468082800771e-09,7.244617563628708e-07,2.932617759743294e-10,1.7899087367823088e-07,2.8402201479593717e-08,4.577922481985297e-06,1.3431089200821589e-06,0.5002685189247131
0,50,0,0,0,0,0,0,0,0,0,0.7998552322387695,0.0298406295478343,0.0126086790114641,0.1193995103240013,0.0253150071948766,0.0033804236445575,0.0070214453153312,2.9687984351767227e-05,0.0025237577501684,2.5645784262451343e-05
9,0,0,0,0,0,0,0,0,0,51,0.0690175220370292,0.1000572964549064,5.596751361736096e-05,0.0006625464302487,7.023025682428852e-05,0.0001515686599304,2.816122560034273e-06,0.0010448491666465,0.0215540416538715,0.807383120059967
1,0,53,1,0,0,0,0,0,0,0,0.0042779413051903,0.9063284397125244,1.5670899529141025e-06,5.775465524493484e-06,1.8670144541488295e-08,6.208884997249697e-07,5.931478881393559e-07,1.915327629831154e-06,5.865563070983626e-05,0.0893244445323944
5,0,0,0,0,0,53,0,0,0,0,0.01966861076653,0.9275617599487304,3.0897808755980805e-05,0.0003880597942043,0.0001415080332662,5.4414045735029504e-05,0.0005330835119821,1.6568399587413296e-05,0.0279876757413148,0.0236173886805772
5,0,0,0,1,0,51,0,0,0,0,0.0033111122902482,0.0006422027945518,0.5135065913200378,0.2580475509166717,0.0006940514431335,0.1911884546279907,0.0292621199041605,0.0030581867322325,1.419513955625007e-05,0.000275449885521
1,0,51,0,0,0,0,0,0,0,1,0.2688491344451904,0.6803702116012573,0.0053031239658594,0.0048943758010864,0.0006353028002195,0.0014650020748376,0.0001889780105557,0.0042851134203374,0.0003515626012813,0.033657182008028
0,47,0,0,0,0,0,0,0,0,4,0.1233679130673408,3.146305118661985e-07,0.5467655062675476,0.0074830865487456,0.3005755841732025,0.0054994504898786,5.980246351100504e-05,0.0108325509354472,0.0053874803707003,2.822014175762888e-05
5,0,0,0,0,0,50,0,0,0,0,0.0074204332195222,2.105187923007179e-05,0.1315518021583557,0.2822820246219635,0.1252075135707855,0.3475230634212494,0.0139317484572529,0.0877514332532882,0.0039749210700392,0.0003360297414474
7,0,0,0,0,0,0,0,51,0,0,2.170431390169369e-09,1.7903113019857028e-11,4.3837272301061603e-07,0.0028626800049096,0.0002390424197074,0.0001273731031687,0.0010534585453569,0.995715320110321,1.2293553481868005e-06,4.555443240406021e-07
8,0,1,1,0,0,0,0,0,49,0,0.0001122610774473,0.0018512685783207,2.3940989635207188e-08,1.0497921721253078e-05,1.238873608144786e-07,1.421933461642766e-06,5.064941355215069e-09,1.2347712072369175e-05,0.290198802947998,0.7078132033348083
0,50,0,0,0,0,0,1,0,0,0,0.9183653593063354,4.206350752156141e-07,0.0763656347990036,0.0008257727604359,0.0006867226911708,0.0004252323706168,9.456436600885354e-06,3.580569682526402e-05,0.0032854853197932,3.961768246796282e-09
7,0,0,0,0,0,0,0,51,0,0,0.0169435758143663,0.0067312982864677,1.7247059076908045e-05,0.0058896718546748,0.2161773741245269,0.0400184765458107,0.0006811976199969,0.7121666073799133,0.0002096102398354,0.0011650467058643
7,0,0,0,0,0,1,0,49,1,0,0.0005860648234374,1.0729976565926336e-05,0.137515127658844,0.0858556181192398,0.2296537011861801,0.2368777841329574,0.0068050259724259,0.3019887804985046,0.0003781502018682,0.0003289981395937
0,49,0,0,0,0,0,0,0,1,0,0.9050124883651732,0.0005981262074783,0.0290274526923894,0.0006091930554248,0.059590108692646,1.2665193935390562e-05,0.0029651399236172,6.908006980665959e-06,0.0011832896852865,0.0009946230566129
4,0,0,0,0,46,1,0,6,0,0,0.0006879341090098,0.0003934025298804,0.0095517942681908,0.0418172106146812,0.1146931573748588,0.0057153026573359,0.8247172236442566,0.0007971139275468,0.0004316027625463,0.0011953335488215
8,1,0,1,0,0,0,0,0,48,0,0.3626160621643066,0.0297442283481359,0.2048527896404266,0.047191597521305,0.0964201241731643,0.0228754710406065,0.0375749804079532,0.0110254185274243,0.1622787714004516,0.0254204720258712
3,0,0,0,51,0,0,2,0,0,0,0.0273913536220788,0.0031576321925967,0.3743235766887665,0.1144133359193801,0.2181842625141143,0.0937288105487823,0.12569659948349,0.0343951061367988,0.0061920620501041,0.0025172403547912
1,0,50,0,0,0,0,0,0,0,0,0.0024919593706727,0.0008522500866092,4.3111410263918525e-07,0.0004042234795633,0.0139444200322031,0.0002850205055437,0.000431802298408,0.135361447930336,0.1130288764834404,0.7331995368003845
6,0,0,0,0,0,0,53,0,0,0,3.717481604326167e-06,0.0005459565436467,1.145587066275766e-05,0.0216768309473991,0.0004430570406839,8.886850991984829e-05,0.9772284030914308,4.418548016360546e-08,1.2301100582590152e-08,1.7283508668697325e-06
8,0,0,0,0,0,0,0,0,52,0,0.0092565901577472,0.019381308928132,0.0001417044404661,0.0042351437732577,0.0049996096640825,0.0001784936030162,5.3836183724342845e-06,0.000101459241705,0.9604576230049132,0.0012427768670022
8,0,1,0,0,0,0,0,0,47,2,0.120979443192482,0.0007022093050181,0.0166515167802572,0.0150687135756015,0.0224702041596174,0.0050616236403584,0.000167386882822,0.0077592432498931,0.7345876693725586,0.0765520483255386
7,0,0,0,0,1,0,0,49,0,0,9.757910447660834e-06,3.235743974983052e-07,0.0012268704595044,2.0100334950257093e-05,0.0252221170812845,0.0004283021844457,9.869841051113326e-07,0.9730911254882812,8.76332253291201e-12,4.849919150728965e-07
6,0,0,0,0,0,0,50,0,0,0,0.0066745192743837,0.0597186423838138,0.0136313093826174,0.0848757252097129,0.020888827741146,0.0106608578935265,0.773208498954773,0.0021507199853658,0.0048018489032983,0.0233890563249588
7,0,0,1,0,1,1,0,48,0,0,0.0001445165689801,1.643858468014514e-06,0.1528643816709518,0.2085157930850982,0.0464356429874897,0.1628310829401016,0.0339276976883411,0.3922918736934662,0.0006545496871694,0.0023327663075178
5,0,0,0,0,1,50,0,0,0,0,5.831221869811998e-07,3.000506509920342e-08,1.624784999876283e-05,0.0003793891519308,1.4063521120988298e-06,0.9995115995407104,2.968580247397768e-06,6.441980804083869e-05,2.333293014089577e-05,5.53051435758789e-08
8,1,0,0,1,0,0,0,0,48,0,0.9913962483406068,0.0001259401615243,4.338416147220414e-06,0.0029543223790824,0.0007992924074642,0.000101172903669,2.609824356625268e-08,6.86527491779998e-05,0.0043839863501489,0.0001660424895817
0,49,1,0,0,0,0,0,0,0,0,0.7804794311523438,0.0115579823032021,0.1864889860153198,0.0052082696929574,0.0022511216811835,0.0063660237938165,0.0013392855180427,0.0016588650178164,0.0018404643051326,0.0028095450252294
2,0,0,49,0,1,0,5,0,0,0,0.0023669751826673,9.56224903347902e-05,0.0767074078321456,0.2118250876665115,0.3376301229000091,0.064742237329483,0.2928380966186523,0.0076701613143086,0.003770938841626,0.0023533902131021
7,0,0,0,0,0,0,0,52,0,0,0.0001198339596157,0.0001936512708198,7.604843267472461e-05,0.0015855977544561,0.0004052349831908,0.00067901116563,7.607918814755976e-05,0.9953590035438538,1.3205226423451677e-06,0.0015041824663057
4,0,0,0,5,38,6,1,1,0,0,0.0002502097922842,1.250646892003715e-05,0.0490811504423618,0.0341600030660629,0.7448937892913818,0.0130707807838916,0.1512091755867004,0.0073022185824811,1.3624064649775391e-06,1.883637742139399e-05
8,0,0,0,0,0,1,0,0,50,0,0.036368403583765,0.027267811819911,0.0369576625525951,0.2439921498298645,0.0415489450097084,0.1120535060763359,0.0393713489174842,0.1265310943126678,0.1444546729326248,0.1914544701576233
4,0,0,1,1,50,2,0,5,0,0,0.0418244563043117,0.0036983462050557,0.0434179008007049,0.2464146614074707,0.2808074355125427,0.2055755257606506,0.0254730116575956,0.1223584190011024,0.0142755322158336,0.0161545928567647
1,0,52,0,0,0,0,0,0,0,0,0.0079012606292963,0.9099448919296264,2.6389425329398364e-06,6.25972597845248e-06,2.8198587642691564e-07,1.1448245231804322e-06,3.409062685477693e-07,6.418400153052062e-05,6.079305876482977e-07,0.0820784643292427
1,0,53,0,0,0,0,0,0,0,0,2.7863297873409465e-05,0.0125878537073731,3.6970558170423835e-08,1.4042898328625595e-06,6.972669663873886e-10,5.076918796476093e-07,8.857720246169266e-08,1.4174629541230388e-05,1.5733921543414908e-07,0.9873679280281068
4,1,0,0,0,50,0,0,1,3,0,0.0405105762183666,0.0106610469520092,0.1520076096057891,0.0032856366597115,0.4082739949226379,0.0017954763025045,0.0037773938383907,0.0274929925799369,0.2552643418312073,0.0969309508800506
3,0,0,0,53,0,0,0,0,0,0,0.0143533498048782,2.3769653125782497e-05,6.871090135973645e-06,0.8916482329368591,0.01539714820683,0.0784816220402717,3.626240868470632e-05,5.2701598178828135e-05,1.3093121253859865e-08,8.267405426920504e-09
7,0,0,1,0,0,0,0,51,0,0,0.0055985082872211,6.578722241101786e-05,0.0035745420027524,0.0119939418509602,0.6676907539367676,0.0122446538880467,0.0002969808701891,0.2983568608760834,8.3554425600596e-07,0.0001771967654349
4,0,1,1,1,46,0,2,3,0,0,2.0008168455376563e-09,1.8583335986477323e-05,0.003542922437191,0.0213697459548711,0.9739257097244264,1.2985438843315931e-05,0.001096811145544,3.9584580946439025e-08,3.323717464809306e-05,7.45798001133835e-09
3,0,0,0,57,0,0,0,0,0,0,0.0261586718261241,6.682414095848799e-05,0.5254213809967041,0.1320490688085556,0.1476841121912002,0.0712070018053054,0.0558204278349876,0.0125190038233995,0.0282330978661775,0.0008403583196923
4,1,0,2,0,50,1,1,2,0,0,0.0030231832060962,0.0015696218470111,0.0264722313731908,0.5137377977371216,0.0151228997856378,0.3224004805088043,0.0375091396272182,0.0345492325723171,0.0192798618227243,0.0263354685157537
2,0,0,50,0,0,0,0,0,0,0,0.0001106121853808,0.933603823184967,0.0001016759051708,7.937087502796203e-07,0.0239215828478336,2.7497992505232105e-07,0.03688495606184,3.6677156458608806e-05,5.837037519995646e-10,0.005339600611478
9,0,0,0,0,0,0,0,1,1,51,0.0029676684644073,0.009806539863348,0.0002454873174428,0.0031546261161565,6.801682320656255e-05,0.0016925205709412,0.000291058095172,0.0071474104188382,0.0058740228414535,0.9687527418136596
7,16,0,2,0,0,2,0,31,0,0,0.0668179243803024,0.3501984477043152,0.0012512983521446,0.0063531901687383,0.0009448745986446,0.0019210797036066,0.0033684982918202,0.012786909006536,0.0435567758977413,0.512800931930542
5,0,0,0,0,0,57,1,0,0,0,0.0294108930975198,0.0069355317391455,0.0674723014235496,0.1900103390216827,0.1283677965402603,0.0159866791218519,0.5434730648994446,0.0002440655371174,0.017528960481286,0.000570326927118
0,43,1,0,0,0,0,0,0,6,0,0.7692728638648987,4.859014552494045e-06,0.2208601087331771,0.0003741278487723,0.0011188642820343,0.0001078298737411,0.0001271719811484,1.6500895071658306e-05,0.0081172445788979,4.063912513174728e-07
2,2,0,50,0,0,0,0,0,0,0,0.082585260272026,3.617601551653138e-09,0.9151430130004884,0.0001371540565742,0.0016658483073115,0.0001492553419666,2.478674332451192e-06,1.3096389920974616e-05,0.0003039067669305,1.666802251776289e-09
2,1,0,51,0,1,0,0,0,0,0,0.5119732022285461,0.0001142235269071,0.3620035648345947,0.0048572807572782,0.00865841191262,0.0025840492453426,0.0019228623714298,0.0012444792082533,0.1065469905734062,9.490320371696724e-05
3,0,0,1,39,1,7,3,0,0,0,0.0047885752283036,0.0020993484649807,0.0374546311795711,0.2971868216991424,0.0808704942464828,0.1001808792352676,0.4460275173187256,0.0121335461735725,0.0040071732364594,0.0152510115876793
